timestamp,hvac,lighting,lobby,mechanical_room,kitchen
2024-02-22 20:00:00,18.9,7.72,1.35,10.59,2.54
2024-02-22 21:00:00,11.24,9.25,1.57,10.77,3.13
2024-02-22 22:00:00,11.09,7.35,1.48,9.72,2.45
2024-02-22 23:00:00,10.61,1.46,1.84,9.87,2.79
2024-02-23 00:00:00,8.91,1.15,1.53,9.62,3.2
2024-02-23 01:00:00,9.68,0.58,1.28,10.19,2.61
2024-02-23 02:00:00,11.21,1.11,1.8,10.56,3.64
2024-02-23 03:00:00,10.14,0.37,1.43,9.13,3.49
2024-02-23 04:00:00,12.32,1.19,1.66,10.2,2.37
2024-02-23 05:00:00,10.39,1.27,1.36,9.86,2.63
2024-02-23 06:00:00,10.19,0.82,1.31,10.06,2.09
2024-02-23 07:00:00,9.69,8.1,1.53,10.23,6.37
2024-02-23 08:00:00,20.2,9.56,4.01,9.91,7.61
2024-02-23 09:00:00,19.77,7.6,4.24,9.95,2.83
2024-02-23 10:00:00,21.06,7.15,3.87,9.89,3.18
2024-02-23 11:00:00,21.44,9.19,3.08,10.49,2.39
2024-02-23 12:00:00,18.82,9.57,3.78,10.21,7.64
2024-02-23 13:00:00,18.0,8.0,4.4,10.11,6.56
2024-02-23 14:00:00,17.25,8.81,3.85,9.36,3.0
2024-02-23 15:00:00,20.76,9.07,3.88,9.81,2.96
2024-02-23 16:00:00,18.34,7.41,4.49,10.45,2.49
2024-02-23 17:00:00,16.77,7.61,3.64,10.02,6.08
2024-02-23 18:00:00,20.58,8.98,3.23,10.33,7.77
2024-02-23 19:00:00,23.74,9.35,1.45,10.88,3.16
2024-02-23 20:00:00,19.99,8.45,1.35,10.52,3.42
2024-02-23 21:00:00,10.84,7.3,1.21,10.05,3.13
2024-02-23 22:00:00,10.08,9.59,1.45,9.74,3.06
2024-02-23 23:00:00,9.9,0.84,1.65,8.72,2.31
2024-02-24 00:00:00,10.92,0.9,1.5,9.92,2.89
2024-02-24 01:00:00,9.71,1.1,1.59,9.84,2.99
2024-02-24 02:00:00,10.27,1.47,2.04,10.2,3.78
2024-02-24 03:00:00,10.32,1.26,1.4,9.92,3.27
2024-02-24 04:00:00,9.33,1.12,1.58,9.84,3.61
2024-02-24 05:00:00,10.99,1.14,1.35,9.11,3.24
2024-02-24 06:00:00,9.83,1.01,1.25,9.53,2.72
2024-02-24 07:00:00,9.24,8.45,1.32,10.24,7.09
2024-02-24 08:00:00,20.8,5.98,3.76,10.86,7.19
2024-02-24 09:00:00,18.65,7.76,4.18,9.95,2.62
2024-02-24 10:00:00,20.04,8.19,5.17,10.16,2.85
2024-02-24 11:00:00,19.99,7.08,3.64,10.48,2.92
2024-02-24 12:00:00,21.63,8.31,3.79,9.59,8.28
2024-02-24 13:00:00,20.71,7.84,3.97,10.18,5.34
2024-02-24 14:00:00,19.96,9.4,4.2,9.63,3.48
2024-02-24 15:00:00,21.23,9.26,4.13,10.43,2.63
2024-02-24 16:00:00,22.09,7.63,4.64,10.08,2.45
2024-02-24 17:00:00,20.84,7.88,2.79,10.15,7.94
2024-02-24 18:00:00,20.02,7.94,2.81,9.61,7.59
2024-02-24 19:00:00,18.03,7.64,1.35,10.35,3.5
2024-02-24 20:00:00,18.4,8.16,1.83,11.04,3.32
2024-02-24 21:00:00,9.69,7.39,1.03,9.5,3.82
2024-02-24 22:00:00,9.39,7.1,0.6,9.83,3.22
2024-02-24 23:00:00,9.81,1.19,1.67,10.12,2.94
2024-02-25 00:00:00,10.06,1.19,1.57,10.39,3.14
2024-02-25 01:00:00,10.53,0.76,1.17,9.72,3.5
2024-02-25 02:00:00,9.93,1.27,1.2,8.58,2.69
2024-02-25 03:00:00,10.49,0.81,1.21,10.68,2.74
2024-02-25 04:00:00,10.06,1.08,1.53,10.38,2.88
2024-02-25 05:00:00,8.02,1.25,1.31,9.13,2.16
2024-02-25 06:00:00,9.06,0.99,1.65,9.7,3.06
2024-02-25 07:00:00,9.86,8.36,0.64,10.78,5.49
2024-02-25 08:00:00,18.19,7.59,3.57,10.72,7.04
2024-02-25 09:00:00,20.9,7.84,3.44,10.47,3.35
2024-02-25 10:00:00,22.3,7.84,3.87,9.91,2.81
2024-02-25 11:00:00,21.83,7.4,3.73,10.04,3.67
2024-02-25 12:00:00,19.68,7.86,4.4,9.93,5.83
2024-02-25 13:00:00,22.24,6.76,3.07,10.56,7.95
2024-02-25 14:00:00,20.22,7.61,4.02,9.56,3.27
2024-02-25 15:00:00,19.49,7.77,4.28,9.6,2.31
2024-02-25 16:00:00,19.08,7.8,4.93,10.51,4.08
2024-02-25 17:00:00,19.55,7.81,3.76,9.98,6.95
2024-02-25 18:00:00,19.42,7.95,4.16,10.69,6.3
2024-02-25 19:00:00,20.26,8.38,0.96,9.66,2.44
2024-02-25 20:00:00,20.24,8.7,0.78,9.97,2.91
2024-02-25 21:00:00,10.0,7.48,1.75,9.54,2.95
2024-02-25 22:00:00,10.44,7.04,1.5,10.0,3.04
2024-02-25 23:00:00,11.19,0.69,1.85,9.26,2.88
2024-02-26 00:00:00,10.95,0.85,1.09,9.76,3.25
2024-02-26 01:00:00,8.52,0.89,1.66,9.28,2.84
2024-02-26 02:00:00,7.45,0.77,2.06,10.35,2.23
2024-02-26 03:00:00,10.93,0.61,1.63,10.36,2.94
2024-02-26 04:00:00,8.63,0.86,1.58,9.13,2.05
2024-02-26 05:00:00,9.78,1.05,1.5,10.67,3.14
2024-02-26 06:00:00,8.83,1.18,1.03,11.25,2.61
2024-02-26 07:00:00,8.2,7.55,1.91,10.02,7.13
2024-02-26 08:00:00,20.81,7.67,3.69,9.68,8.05
2024-02-26 09:00:00,21.14,7.26,4.25,11.41,2.62
2024-02-26 10:00:00,19.14,7.97,3.22,9.34,3.42
2024-02-26 11:00:00,16.11,7.32,3.41,10.01,2.83
2024-02-26 12:00:00,19.18,8.46,4.72,10.09,8.4
2024-02-26 13:00:00,20.59,6.57,3.83,10.67,6.71
2024-02-26 14:00:00,17.78,7.71,4.73,10.18,2.66
2024-02-26 15:00:00,20.28,8.24,3.96,9.75,3.27
2024-02-26 16:00:00,19.98,8.15,3.08,9.52,2.83
2024-02-26 17:00:00,20.87,10.15,4.45,9.83,6.33
2024-02-26 18:00:00,20.18,8.28,3.71,9.5,6.62
2024-02-26 19:00:00,18.54,7.2,1.71,10.02,2.98
2024-02-26 20:00:00,21.79,7.92,1.51,9.72,3.54
2024-02-26 21:00:00,9.84,6.58,1.04,9.25,2.23
2024-02-26 22:00:00,9.97,7.94,1.55,10.63,3.01
2024-02-26 23:00:00,9.07,0.75,2.16,9.75,3.25
2024-02-27 00:00:00,9.56,1.27,1.65,9.37,3.08
2024-02-27 01:00:00,9.12,0.84,1.48,9.92,3.52
2024-02-27 02:00:00,9.83,0.96,1.82,10.03,2.97
2024-02-27 03:00:00,11.71,0.81,1.56,9.13,2.93
2024-02-27 04:00:00,8.63,1.52,1.56,10.17,3.24
2024-02-27 05:00:00,8.39,0.9,1.17,9.48,3.04
2024-02-27 06:00:00,11.47,1.55,1.57,10.86,2.84
2024-02-27 07:00:00,9.79,8.65,1.81,10.26,7.41
2024-02-27 08:00:00,19.0,8.39,3.58,9.8,6.48
2024-02-27 09:00:00,21.56,8.29,4.71,9.63,2.76
2024-02-27 10:00:00,19.09,8.32,3.95,9.95,2.79
2024-02-27 11:00:00,22.74,6.46,3.56,10.31,3.54
2024-02-27 12:00:00,21.02,7.78,4.5,9.99,4.42
2024-02-27 13:00:00,19.27,8.68,3.86,9.89,7.32
2024-02-27 14:00:00,23.24,7.96,4.38,10.03,3.01
2024-02-27 15:00:00,19.09,6.88,3.85,9.7,2.33
2024-02-27 16:00:00,21.11,7.96,3.97,9.83,3.12
2024-02-27 17:00:00,20.45,9.36,4.25,8.96,7.38
2024-02-27 18:00:00,21.95,9.0,4.15,10.49,7.47
2024-02-27 19:00:00,22.34,7.95,0.9,10.15,1.94
2024-02-27 20:00:00,20.05,8.76,1.16,9.61,3.55
2024-02-27 21:00:00,9.25,7.71,1.78,10.95,2.7
2024-02-27 22:00:00,10.46,6.64,1.46,10.04,3.27
2024-02-27 23:00:00,9.32,0.72,1.34,9.48,3.3
2024-02-28 00:00:00,12.01,1.47,1.09,10.43,2.65
2024-02-28 01:00:00,10.14,0.92,1.18,10.2,3.26
2024-02-28 02:00:00,9.63,0.93,0.89,10.2,2.85
2024-02-28 03:00:00,10.18,0.91,1.47,9.79,2.17
2024-02-28 04:00:00,8.65,1.57,1.32,10.23,3.47
2024-02-28 05:00:00,9.03,1.49,1.21,9.87,2.69
2024-02-28 06:00:00,11.2,1.67,1.48,10.28,2.66
2024-02-28 07:00:00,9.34,7.87,1.61,9.05,6.68
2024-02-28 08:00:00,18.43,8.24,5.05,9.78,7.22
2024-02-28 09:00:00,20.8,6.79,3.24,10.86,2.98
2024-02-28 10:00:00,21.78,9.18,4.58,9.62,3.22
2024-02-28 11:00:00,21.08,7.07,4.49,9.7,2.46
2024-02-28 12:00:00,21.49,8.17,3.61,9.78,6.41
2024-02-28 13:00:00,18.86,7.12,4.1,9.39,6.91
2024-02-28 14:00:00,17.87,7.53,3.77,8.9,3.76
2024-02-28 15:00:00,22.25,7.33,4.09,9.88,2.95
2024-02-28 16:00:00,19.52,7.51,4.75,10.07,3.43
2024-02-28 17:00:00,19.62,7.57,4.3,9.97,7.03
2024-02-28 18:00:00,21.99,7.56,4.25,9.93,6.61
2024-02-28 19:00:00,20.83,8.67,1.37,10.02,2.9
2024-02-28 20:00:00,20.68,7.12,1.05,10.51,2.93
2024-02-28 21:00:00,12.17,8.18,1.44,9.9,3.24
2024-02-28 22:00:00,9.36,8.97,1.86,9.71,3.55
2024-02-28 23:00:00,10.93,0.85,1.04,9.86,3.14
2024-02-29 00:00:00,10.06,0.78,1.18,10.29,3.47
2024-02-29 01:00:00,10.27,0.93,1.54,10.71,2.61
2024-02-29 02:00:00,11.53,1.35,1.2,9.69,2.83
2024-02-29 03:00:00,10.51,1.06,1.26,10.05,2.71
2024-02-29 04:00:00,10.54,0.84,1.37,10.17,3.13
2024-02-29 05:00:00,11.07,1.15,1.09,9.5,2.86
2024-02-29 06:00:00,9.64,0.67,1.21,10.01,3.29
2024-02-29 07:00:00,9.16,8.55,1.71,9.27,6.26
2024-02-29 08:00:00,18.43,8.33,3.35,9.12,7.03
2024-02-29 09:00:00,17.05,7.75,3.2,10.18,3.27
2024-02-29 10:00:00,23.08,7.33,3.68,9.81,2.17
2024-02-29 11:00:00,18.35,7.29,4.37,10.1,3.85
2024-02-29 12:00:00,19.67,8.43,3.9,9.99,6.77
2024-02-29 13:00:00,19.58,8.98,3.77,9.51,5.38
2024-02-29 14:00:00,20.46,7.49,4.02,9.98,3.06
2024-02-29 15:00:00,21.22,8.37,3.13,9.38,3.01
2024-02-29 16:00:00,21.29,6.33,4.25,10.7,2.97
2024-02-29 17:00:00,19.13,7.53,4.19,9.32,7.79
2024-02-29 18:00:00,19.75,7.98,3.8,9.9,7.6
2024-02-29 19:00:00,20.42,7.27,1.8,9.48,3.12
2024-02-29 20:00:00,19.63,7.25,1.16,10.29,3.18
2024-02-29 21:00:00,11.61,7.47,1.84,9.83,2.96
2024-02-29 22:00:00,10.49,8.23,1.55,9.74,3.71
2024-02-29 23:00:00,10.73,0.94,1.4,10.43,2.41
